hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
10/3/2017 22:00,Brooklyn Bridge,134,65,69,clear-night,56,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/1/2018 17:00,Brooklyn Bridge,593,339,254,partly-cloudy-day,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/18/2017 16:00,Brooklyn Bridge,1861,1062,799,clear-day,72,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/9/2017 0:00,Brooklyn Bridge,112,38,74,clear-night,73,0.0014,40.70816397,-73.9995087,Columbus Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
10/17/2017 23:00,Brooklyn Bridge,46,27,19,clear-night,51,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/29/2017 21:00,Brooklyn Bridge,2,1,1,rain,63,0.1711,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/27/2017 6:00,Brooklyn Bridge,91,54,37,clear-night,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/31/2018 9:00,Brooklyn Bridge,169,82,87,clear-day,20,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/17/2018 14:00,Brooklyn Bridge,326,176,150,snow,33,0.2005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/18/2017 21:00,Brooklyn Bridge,223,112,111,clear-night,60,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/16/2017 0:00,Brooklyn Bridge,10,8,2,clear-night,22,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/12/2017 11:00,Brooklyn Bridge,1239,762,477,partly-cloudy-day,58,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/2/2017 20:00,Brooklyn Bridge,316,141,175,partly-cloudy-night,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/1/2017 21:00,Brooklyn Bridge,275,117,158,clear-night,57,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/7/2017 11:00,Brooklyn Bridge,1333,612,721,clear-day,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/29/2017 14:00,Brooklyn Bridge,2305,1254,1051,partly-cloudy-day,21,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/27/2017 2:00,Brooklyn Bridge,3,0,3,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/6/2017 17:00,Brooklyn Bridge,2124,1188,936,clear-day,77,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/24/2017 16:00,Brooklyn Bridge,2487,1282,1205,clear-day,39,0.0001,40.70816397,-73.9995087,Christmas Eve,"(40.7081639691088, -73.9995087014816)"
10/7/2017 21:00,Brooklyn Bridge,373,150,223,clear-night,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/2/2018 10:00,Brooklyn Bridge,321,183,138,clear-day,27,0.0012,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/3/2017 23:00,Brooklyn Bridge,87,46,41,clear-night,54,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/28/2017 20:00,Brooklyn Bridge,143,64,79,clear-night,14,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/29/2018 10:00,Brooklyn Bridge,487,281,206,clear-day,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/9/2018 14:00,Brooklyn Bridge,1109,513,596,clear-day,43,0.0079,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/31/2017 9:00,Brooklyn Bridge,796,411,385,clear-day,49,0,40.70816397,-73.9995087,Halloween,"(40.7081639691088, -73.9995087014816)"
1/14/2018 8:00,Brooklyn Bridge,85,48,37,clear-day,15,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/8/2018 20:00,Brooklyn Bridge,83,32,51,cloudy,29,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/2/2017 9:00,Brooklyn Bridge,536,293,243,clear-day,56,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/21/2017 14:00,Brooklyn Bridge,1966,808,1158,clear-day,57,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/23/2017 23:00,Brooklyn Bridge,115,89,26,partly-cloudy-night,42,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/18/2017 11:00,Brooklyn Bridge,1210,643,567,cloudy,39,0.0012,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/5/2017 0:00,Brooklyn Bridge,13,8,5,partly-cloudy-night,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/1/2018 6:00,Brooklyn Bridge,56,28,28,partly-cloudy-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/4/2017 20:00,Brooklyn Bridge,395,150,245,clear-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/29/2017 7:00,Brooklyn Bridge,208,85,123,clear-night,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/8/2017 4:00,Brooklyn Bridge,5,3,2,partly-cloudy-night,39,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/20/2017 11:00,Brooklyn Bridge,1994,1023,971,clear-day,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/10/2018 21:00,Brooklyn Bridge,60,37,23,partly-cloudy-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/11/2018 16:00,Brooklyn Bridge,1080,511,569,partly-cloudy-day,46,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/20/2017 18:00,Brooklyn Bridge,394,235,159,clear-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/10/2017 13:00,Brooklyn Bridge,2105,1007,1098,clear-day,77,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/5/2017 7:00,Brooklyn Bridge,173,104,69,cloudy,53,0,40.70816397,-73.9995087,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
1/23/2018 22:00,Brooklyn Bridge,60,37,23,clear-night,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/24/2017 14:00,Brooklyn Bridge,1217,636,581,partly-cloudy-day,70,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/21/2017 4:00,Brooklyn Bridge,14,9,5,clear-night,53,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/28/2018 17:00,Brooklyn Bridge,697,324,373,partly-cloudy-day,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/13/2017 0:00,Brooklyn Bridge,29,15,14,clear-night,39,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/11/2017 12:00,Brooklyn Bridge,1576,758,818,clear-day,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/16/2017 13:00,Brooklyn Bridge,1932,815,1117,partly-cloudy-day,36,0.0056,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/6/2017 18:00,Brooklyn Bridge,561,394,167,clear-night,41,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/9/2017 5:00,Brooklyn Bridge,9,5,4,partly-cloudy-night,72,0.0009,40.70816397,-73.9995087,Columbus Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
10/16/2017 1:00,Brooklyn Bridge,11,3,8,partly-cloudy-night,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/26/2017 21:00,Brooklyn Bridge,146,66,80,clear-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/18/2018 12:00,Brooklyn Bridge,681,299,382,clear-day,28,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/3/2017 17:00,Brooklyn Bridge,1695,996,699,clear-day,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/20/2018 6:00,Brooklyn Bridge,20,10,10,clear-night,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/20/2017 0:00,Brooklyn Bridge,125,105,20,clear-night,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/27/2017 1:00,Brooklyn Bridge,17,11,6,clear-night,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/10/2018 9:00,Brooklyn Bridge,260,145,115,clear-day,30,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/12/2018 5:00,Brooklyn Bridge,8,6,2,fog,46,0.0023,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/22/2017 0:00,Brooklyn Bridge,187,176,11,partly-cloudy-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/15/2018 21:00,Brooklyn Bridge,43,21,22,clear-night,25,0,40.70816397,-73.9995087,Martin Luther King Jr. Day,"(40.7081639691088, -73.9995087014816)"
11/6/2017 15:00,Brooklyn Bridge,1345,713,632,rain,64,0.0521,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/5/2017 12:00,Brooklyn Bridge,1242,549,693,cloudy,57,0,40.70816397,-73.9995087,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
1/19/2018 23:00,Brooklyn Bridge,102,66,36,clear-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/4/2017 19:00,Brooklyn Bridge,409,257,152,partly-cloudy-night,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/6/2018 4:00,Brooklyn Bridge,0,0,0,clear-night,8,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/26/2018 18:00,Brooklyn Bridge,329,209,120,clear-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/19/2017 3:00,Brooklyn Bridge,7,4,3,clear-night,57,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/26/2018 12:00,Brooklyn Bridge,855,379,476,clear-day,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/5/2017 1:00,Brooklyn Bridge,21,10,11,clear-night,64,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/14/2017 17:00,Brooklyn Bridge,2585,1253,1332,partly-cloudy-day,70,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/19/2017 2:00,Brooklyn Bridge,15,9,6,partly-cloudy-night,54,0.0027,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/28/2018 16:00,Brooklyn Bridge,1042,514,528,partly-cloudy-day,49,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/21/2017 7:00,Brooklyn Bridge,145,71,74,clear-night,31,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/18/2017 16:00,Brooklyn Bridge,1604,702,902,partly-cloudy-day,44,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/24/2017 0:00,Brooklyn Bridge,31,9,22,clear-night,33,0,40.70816397,-73.9995087,Black Friday,"(40.7081639691088, -73.9995087014816)"
10/28/2017 17:00,Brooklyn Bridge,3451,1587,1864,clear-day,65,0.0021,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/10/2017 7:00,Brooklyn Bridge,78,41,37,clear-night,28,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 17:00,Brooklyn Bridge,844,411,433,clear-night,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/26/2017 4:00,Brooklyn Bridge,2,0,2,clear-night,25,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/15/2017 19:00,Brooklyn Bridge,77,44,33,partly-cloudy-night,24,0.0015,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/7/2017 16:00,Brooklyn Bridge,1579,736,843,clear-day,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/25/2017 7:00,Brooklyn Bridge,324,170,154,clear-night,57,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/31/2017 16:00,Brooklyn Bridge,1589,741,848,clear-day,14,0,40.70816397,-73.9995087,New Year's Eve,"(40.7081639691088, -73.9995087014816)"
1/17/2018 17:00,Brooklyn Bridge,259,184,75,partly-cloudy-night,29,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/22/2017 18:00,Brooklyn Bridge,1536,566,970,clear-day,62,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/4/2017 14:00,Brooklyn Bridge,2991,1529,1462,partly-cloudy-day,54,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/7/2017 1:00,Brooklyn Bridge,4,2,2,clear-night,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/30/2017 19:00,Brooklyn Bridge,204,128,76,clear-night,20,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/18/2017 7:00,Brooklyn Bridge,89,34,55,clear-day,32,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/20/2017 5:00,Brooklyn Bridge,26,13,13,clear-night,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/16/2017 12:00,Brooklyn Bridge,1654,782,872,partly-cloudy-day,34,0.0031,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/14/2017 11:00,Brooklyn Bridge,687,322,365,partly-cloudy-day,28,0.0022,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/30/2017 21:00,Brooklyn Bridge,126,48,78,clear-night,20,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/21/2017 13:00,Brooklyn Bridge,3209,1666,1543,clear-day,76,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/20/2017 10:00,Brooklyn Bridge,1025,583,442,partly-cloudy-day,40,0.0012,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/9/2017 0:00,Brooklyn Bridge,105,84,21,partly-cloudy-night,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/14/2017 23:00,Brooklyn Bridge,68,24,44,partly-cloudy-night,37,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/12/2017 19:00,Brooklyn Bridge,380,203,177,clear-night,40,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/5/2018 23:00,Brooklyn Bridge,14,7,7,clear-night,10,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/1/2018 5:00,Brooklyn Bridge,2,1,1,clear-night,7,0,40.70816397,-73.9995087,New Year's Day,"(40.7081639691088, -73.9995087014816)"
11/1/2017 13:00,Brooklyn Bridge,1621,744,877,partly-cloudy-day,54,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/4/2018 4:00,Brooklyn Bridge,1,0,1,cloudy,30,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/6/2018 17:00,Brooklyn Bridge,280,118,162,clear-night,11,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/29/2017 10:00,Brooklyn Bridge,598,340,258,rain,61,0.0293,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/19/2017 19:00,Brooklyn Bridge,369,206,163,partly-cloudy-night,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/1/2018 3:00,Brooklyn Bridge,4,1,3,clear-night,7,0,40.70816397,-73.9995087,New Year's Day,"(40.7081639691088, -73.9995087014816)"
11/28/2017 15:00,Brooklyn Bridge,1231,560,671,clear-day,51,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/15/2018 3:00,Brooklyn Bridge,2,0,2,clear-night,16,0,40.70816397,-73.9995087,Martin Luther King Jr. Day,"(40.7081639691088, -73.9995087014816)"
1/6/2018 16:00,Brooklyn Bridge,651,342,309,clear-day,12,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/5/2018 9:00,Brooklyn Bridge,124,67,57,clear-day,9,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/23/2017 23:00,Brooklyn Bridge,78,45,33,partly-cloudy-night,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/17/2017 0:00,Brooklyn Bridge,31,17,14,partly-cloudy-night,43,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/12/2018 20:00,Brooklyn Bridge,69,51,18,partly-cloudy-night,56,0.024,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/23/2017 9:00,Brooklyn Bridge,313,167,146,clear-day,34,0,40.70816397,-73.9995087,Thanksgiving Day,"(40.7081639691088, -73.9995087014816)"
1/23/2018 5:00,Brooklyn Bridge,7,5,2,fog,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/8/2017 2:00,Brooklyn Bridge,11,7,4,clear-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/28/2017 0:00,Brooklyn Bridge,35,15,20,clear-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/1/2018 20:00,Brooklyn Bridge,154,54,100,clear-night,15,0,40.70816397,-73.9995087,New Year's Day,"(40.7081639691088, -73.9995087014816)"
12/28/2017 0:00,Brooklyn Bridge,16,5,11,clear-night,17,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/23/2017 19:00,Brooklyn Bridge,228,82,146,clear-night,37,0,40.70816397,-73.9995087,Thanksgiving Day,"(40.7081639691088, -73.9995087014816)"
10/30/2017 14:00,Brooklyn Bridge,2234,1207,1027,partly-cloudy-day,55,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/20/2017 0:00,Brooklyn Bridge,30,14,16,clear-night,59,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/4/2018 9:00,Brooklyn Bridge,315,197,118,partly-cloudy-day,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/12/2017 12:00,Brooklyn Bridge,1001,431,570,partly-cloudy-day,47,0.0019,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/19/2017 14:00,Brooklyn Bridge,1694,780,914,clear-day,54,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/5/2017 2:00,Brooklyn Bridge,5,4,1,partly-cloudy-night,52,0.0036,40.70816397,-73.9995087,Daylight Saving Time ends,"(40.7081639691088, -73.9995087014816)"
10/14/2017 12:00,Brooklyn Bridge,2721,1539,1182,partly-cloudy-day,67,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/5/2017 13:00,Brooklyn Bridge,1073,444,629,partly-cloudy-day,59,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/10/2017 14:00,Brooklyn Bridge,1269,587,682,clear-day,35,0.0013,40.70816397,-73.9995087,Veterans Day observed,"(40.7081639691088, -73.9995087014816)"
1/24/2018 9:00,Brooklyn Bridge,260,108,152,partly-cloudy-day,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/12/2017 4:00,Brooklyn Bridge,7,4,3,clear-night,28,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/19/2018 13:00,Brooklyn Bridge,926,392,534,clear-day,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/12/2017 21:00,Brooklyn Bridge,211,112,99,partly-cloudy-night,58,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/10/2017 8:00,Brooklyn Bridge,490,190,300,clear-day,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/16/2017 2:00,Brooklyn Bridge,4,3,1,partly-cloudy-night,50,0.0025,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/28/2017 10:00,Brooklyn Bridge,593,327,266,clear-day,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/26/2017 16:00,Brooklyn Bridge,1717,715,1002,clear-day,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/2/2018 13:00,Brooklyn Bridge,1969,947,1022,clear-day,23,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/26/2017 6:00,Brooklyn Bridge,48,38,10,clear-night,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/20/2017 16:00,Brooklyn Bridge,1481,699,782,clear-day,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/22/2017 15:00,Brooklyn Bridge,3046,1596,1450,clear-day,65,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/6/2017 8:00,Brooklyn Bridge,292,114,178,partly-cloudy-day,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/31/2017 22:00,Brooklyn Bridge,60,36,24,clear-night,49,0,40.70816397,-73.9995087,Halloween,"(40.7081639691088, -73.9995087014816)"
1/4/2018 20:00,Brooklyn Bridge,52,28,24,partly-cloudy-night,23,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/25/2017 2:00,Brooklyn Bridge,10,5,5,partly-cloudy-night,64,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
10/30/2017 1:00,Brooklyn Bridge,3,2,1,clear-night,59,0.0157,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/15/2017 9:00,Brooklyn Bridge,396,191,205,clear-day,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/13/2018 2:00,Brooklyn Bridge,12,5,7,partly-cloudy-night,56,0.0051,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/21/2017 10:00,Brooklyn Bridge,1099,654,445,clear-day,50,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/4/2017 5:00,Brooklyn Bridge,19,13,6,partly-cloudy-night,34,0.0019,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/22/2017 15:00,Brooklyn Bridge,1825,914,911,partly-cloudy-day,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/6/2017 10:00,Brooklyn Bridge,887,477,410,partly-cloudy-day,62,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/29/2017 21:00,Brooklyn Bridge,119,58,61,clear-night,17,0.0014,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/27/2018 8:00,Brooklyn Bridge,184,98,86,clear-day,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
11/17/2017 15:00,Brooklyn Bridge,1844,881,963,clear-day,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/28/2017 3:00,Brooklyn Bridge,2,1,1,clear-night,15,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/13/2017 10:00,Brooklyn Bridge,463,230,233,partly-cloudy-day,24,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
1/13/2018 19:00,Brooklyn Bridge,238,145,93,clear-night,24,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
12/27/2017 12:00,Brooklyn Bridge,2115,1016,1099,clear-day,22,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
